country,submarket,year,list_type,brand,weekly_reach_pct,outlet_id,domain,notes,source,brand_type,is_aggregator,domain_valid_from,domain_valid_to,sample_type,fieldwork_start,fieldwork_end,sample_size,human_checked
CHE,french-speaking,2018,online,Regional/local newspaper website,8,cat_regional_local_press_online,,"Aggregate category label in the DNR chart, not an identifiable outlet. No domain. DNR 2018 methodology: in Switzerland respondents could only take the survey on a desktop or laptop computer; device-use figures may be affected.","DNR 2018, p. 107",category,FALSE,,,national,2018-01,2018-02,2120,
CHE,german-speaking,2018,offline,SRF News (public broadcaster),67,che_srf,srf.ch,DNR 2018 methodology: in Switzerland respondents could only take the survey on a desktop or laptop computer; device-use figures may be affected.,"DNR 2018, p. 107",outlet,FALSE,,,national,2018-01,2018-02,2120,
CHE,german-speaking,2018,offline,20 Minuten,49,che_20min_de,20min.ch,DNR 2018 methodology: in Switzerland respondents could only take the survey on a desktop or laptop computer; device-use figures may be affected.,"DNR 2018, p. 107",outlet,FALSE,,,national,2018-01,2018-02,2120,
CHE,german-speaking,2018,offline,Blick (incl. evening and Sunday),33,che_blick,blick.ch,DNR 2018 methodology: in Switzerland respondents could only take the survey on a desktop or laptop computer; device-use figures may be affected.,"DNR 2018, p. 107",outlet,FALSE,,,national,2018-01,2018-02,2120,
CHE,german-speaking,2018,offline,German public TV news,26,cat_de_public_tv,,"Aggregate category label in the DNR chart, not an identifiable outlet. No domain. DNR 2018 methodology: in Switzerland respondents could only take the survey on a desktop or laptop computer; device-use figures may be affected.","DNR 2018, p. 107",category,FALSE,,,national,2018-01,2018-02,2120,
CHE,german-speaking,2018,offline,German commercial TV news,23,cat_de_commercial_tv,,Aggregate category label. DNR alternates 'private' and 'commercial' wording across years for this item. DNR 2018 methodology: in Switzerland respondents could only take the survey on a desktop or laptop computer; device-use figures may be affected.,"DNR 2018, p. 107",category,FALSE,,,national,2018-01,2018-02,2120,
CHE,german-speaking,2018,offline,Regional or local newspapers,19,cat_regional_local_press,,"Aggregate category label in the DNR chart, not an identifiable outlet. No domain. DNR 2018 methodology: in Switzerland respondents could only take the survey on a desktop or laptop computer; device-use figures may be affected.","DNR 2018, p. 107",category,FALSE,,,national,2018-01,2018-02,2120,
CHE,german-speaking,2018,offline,Other commercial TV,19,cat_other_commercial,,Aggregate category label for Swiss commercial/private TV news. Wording varies by year ('Other commercial news (e.g. Tele Zuri)' -> 'Other commercial TV' -> 'Private TV news' -> 'Commercial TV news'); treated as one item. DNR 2018 methodology: in Switzerland respondents could only take the survey on a desktop or laptop computer; device-use figures may be affected.,"DNR 2018, p. 107",category,FALSE,,,national,2018-01,2018-02,2120,
CHE,german-speaking,2018,offline,Private radio news,18,cat_commercial_radio,,Aggregate category label. DNR alternates 'private' and 'commercial' wording across years for this item. DNR 2018 methodology: in Switzerland respondents could only take the survey on a desktop or laptop computer; device-use figures may be affected.,"DNR 2018, p. 107",category,FALSE,,,national,2018-01,2018-02,2120,
CHE,german-speaking,2018,offline,Tages Anzeiger,13,che_tagesanzeiger,tagesanzeiger.ch,DNR 2018 methodology: in Switzerland respondents could only take the survey on a desktop or laptop computer; device-use figures may be affected.,"DNR 2018, p. 107",outlet,FALSE,,,national,2018-01,2018-02,2120,
CHE,german-speaking,2018,offline,CNN,9,usa_cnn,cnn.com,Foreign outlet appearing in the Swiss list. DNR 2018 methodology: in Switzerland respondents could only take the survey on a desktop or laptop computer; device-use figures may be affected.,"DNR 2018, p. 107",foreign,FALSE,,,national,2018-01,2018-02,2120,
CHE,german-speaking,2018,offline,SonntagsZeitung,7,che_sonntagszeitung,sonntagszeitung.ch,"sonntagszeitung.ch was a live publishing domain in the early years (73,000+ archived pages); its 2018 archived homepage is titled 'News SonntagsZeitung - tagesanzeiger.ch', i.e. articles were served under Tages-Anzeiger's domain. By 2026 the domain serves an e-paper portal only. TX Group title. UNVERIFIED DOMAIN: which host to fetch articles from per year is unresolved - see domain_evidence_switzerland.tsv. DNR 2018 methodology: in Switzerland respondents could only take the survey on a desktop or laptop computer; device-use figures may be affected.","DNR 2018, p. 107",outlet,FALSE,,,national,2018-01,2018-02,2120,
CHE,german-speaking,2018,offline,Neue Zürcher Zeitung (NZZ),7,che_nzz,nzz.ch,DNR 2018 methodology: in Switzerland respondents could only take the survey on a desktop or laptop computer; device-use figures may be affected.,"DNR 2018, p. 107",outlet,FALSE,,,national,2018-01,2018-02,2120,
CHE,german-speaking,2018,online,20 Minuten online,48,che_20min_de,20min.ch,DNR 2018 methodology: in Switzerland respondents could only take the survey on a desktop or laptop computer; device-use figures may be affected.,"DNR 2018, p. 107",outlet,FALSE,,,national,2018-01,2018-02,2120,
CHE,german-speaking,2018,online,Blick and Blick am Abend online,32,che_blick,blick.ch,DNR 2018 methodology: in Switzerland respondents could only take the survey on a desktop or laptop computer; device-use figures may be affected.,"DNR 2018, p. 107",outlet,FALSE,,,national,2018-01,2018-02,2120,
CHE,german-speaking,2018,online,SRF News online,23,che_srf,srf.ch,DNR 2018 methodology: in Switzerland respondents could only take the survey on a desktop or laptop computer; device-use figures may be affected.,"DNR 2018, p. 107",outlet,FALSE,,,national,2018-01,2018-02,2120,
CHE,german-speaking,2018,online,Bluewin news,21,che_bluenews,bluewin.ch,"Swisscom portal. Branded Bluewin, later Blue News; bluenews.ch redirects to bluewin.ch, where the articles live. DNR 2018 methodology: in Switzerland respondents could only take the survey on a desktop or laptop computer; device-use figures may be affected.","DNR 2018, p. 107",aggregator,TRUE,,,national,2018-01,2018-02,2120,
CHE,german-speaking,2018,online,Watson,14,che_watson,watson.ch,DNR 2018 methodology: in Switzerland respondents could only take the survey on a desktop or laptop computer; device-use figures may be affected.,"DNR 2018, p. 107",outlet,FALSE,,,national,2018-01,2018-02,2120,
CHE,german-speaking,2018,online,Tages Anzeiger online,13,che_tagesanzeiger,tagesanzeiger.ch,DNR 2018 methodology: in Switzerland respondents could only take the survey on a desktop or laptop computer; device-use figures may be affected.,"DNR 2018, p. 107",outlet,FALSE,,,national,2018-01,2018-02,2120,
CHE,german-speaking,2018,online,Teletext online,12,che_teletext,teletext.ch,Republishes agency copy rather than producing original reporting. DNR 2018 methodology: in Switzerland respondents could only take the survey on a desktop or laptop computer; device-use figures may be affected.,"DNR 2018, p. 107",aggregator,TRUE,,,national,2018-01,2018-02,2120,
CHE,german-speaking,2018,online,gmx,11,deu_gmx,gmx.ch,Email portal with a news feed. German-owned (United Internet); gmx.ch is the Swiss domain. DNR 2018 methodology: in Switzerland respondents could only take the survey on a desktop or laptop computer; device-use figures may be affected.,"DNR 2018, p. 107",aggregator,TRUE,,,national,2018-01,2018-02,2120,
CHE,german-speaking,2018,online,NZZ online,11,che_nzz,nzz.ch,DNR 2018 methodology: in Switzerland respondents could only take the survey on a desktop or laptop computer; device-use figures may be affected.,"DNR 2018, p. 107",outlet,FALSE,,,national,2018-01,2018-02,2120,
CHE,german-speaking,2018,online,Regional/local newspaper websites,9,cat_regional_local_press_online,,"Aggregate category label in the DNR chart, not an identifiable outlet. No domain. DNR 2018 methodology: in Switzerland respondents could only take the survey on a desktop or laptop computer; device-use figures may be affected.","DNR 2018, p. 107",category,FALSE,,,national,2018-01,2018-02,2120,
CHE,german-speaking,2018,online,MSN News,8,usa_msn,msn.com,"Microsoft news portal, foreign-owned. DNR 2018 methodology: in Switzerland respondents could only take the survey on a desktop or laptop computer; device-use figures may be affected.","DNR 2018, p. 107",aggregator,TRUE,,,national,2018-01,2018-02,2120,
CHE,german-speaking,2018,online,Spiegel online,5,deu_spiegel,spiegel.de,Foreign outlet appearing in the Swiss list. DNR 2018 methodology: in Switzerland respondents could only take the survey on a desktop or laptop computer; device-use figures may be affected.,"DNR 2018, p. 107",foreign,FALSE,,,national,2018-01,2018-02,2120,
CHE,french-speaking,2017,offline,"RTS News (eg Le Journal, radio etc)",77,che_rts,rts.ch,,"DNR 2017, p. 97",outlet,FALSE,,,national,2017-01,2017-02,2005,
CHE,french-speaking,2017,offline,20 Minutes,58,che_20min_fr,20min.ch,,"DNR 2017, p. 97",outlet,FALSE,,,national,2017-01,2017-02,2005,
CHE,french-speaking,2017,offline,French commercial TV news (e.g. TF1),45,cat_fr_commercial_tv,,Aggregate category label. DNR alternates 'private' and 'commercial' wording across years for this item.,"DNR 2017, p. 97",category,FALSE,,,national,2017-01,2017-02,2005,
CHE,french-speaking,2017,offline,Le Matin ( incl Sunday Edition),43,che_lematin,lematin.ch,,"DNR 2017, p. 97",outlet,FALSE,,,national,2017-01,2017-02,2005,
CHE,french-speaking,2017,offline,French public TV news,42,cat_fr_public_tv,,"Aggregate category label in the DNR chart, not an identifiable outlet. No domain.","DNR 2017, p. 97",category,FALSE,,,national,2017-01,2017-02,2005,
CHE,french-speaking,2017,offline,24 heures,21,che_24heures,24heures.ch,,"DNR 2017, p. 97",outlet,FALSE,,,national,2017-01,2017-02,2005,
CHE,french-speaking,2017,offline,Commercial radio news,18,cat_commercial_radio,,Aggregate category label. DNR alternates 'private' and 'commercial' wording across years for this item.,"DNR 2017, p. 97",category,FALSE,,,national,2017-01,2017-02,2005,
CHE,french-speaking,2017,offline,Regional or local newspaper,15,cat_regional_local_press,,"Aggregate category label in the DNR chart, not an identifiable outlet. No domain.","DNR 2017, p. 97",category,FALSE,,,national,2017-01,2017-02,2005,
CHE,french-speaking,2017,offline,Tribune de Genève,14,che_tdg,tdg.ch,,"DNR 2017, p. 97",outlet,FALSE,,,national,2017-01,2017-02,2005,
CHE,french-speaking,2017,offline,News of private broadcasters,13,cat_private_broadcasters,,"Aggregate category label in the DNR chart, not an identifiable outlet. No domain.","DNR 2017, p. 97",category,FALSE,,,national,2017-01,2017-02,2005,
CHE,french-speaking,2017,online,20 Minutes online,50,che_20min_fr,20min.ch,,"DNR 2017, p. 97",outlet,FALSE,,,national,2017-01,2017-02,2005,
CHE,french-speaking,2017,online,Le Matin Online (incl Sunday),26,che_lematin,lematin.ch,,"DNR 2017, p. 97",outlet,FALSE,,,national,2017-01,2017-02,2005,
CHE,french-speaking,2017,online,RTS News Online,24,che_rts,rts.ch,,"DNR 2017, p. 97",outlet,FALSE,,,national,2017-01,2017-02,2005,
CHE,french-speaking,2017,online,Bluewin news,24,che_bluenews,bluewin.ch,"Swisscom portal. Branded Bluewin, later Blue News; bluenews.ch redirects to bluewin.ch, where the articles live.","DNR 2017, p. 97",aggregator,TRUE,,,national,2017-01,2017-02,2005,
CHE,french-speaking,2017,online,24 heures online,21,che_24heures,24heures.ch,,"DNR 2017, p. 97",outlet,FALSE,,,national,2017-01,2017-02,2005,
CHE,french-speaking,2017,online,Teletext online,19,che_teletext,teletext.ch,Republishes agency copy rather than producing original reporting.,"DNR 2017, p. 97",aggregator,TRUE,,,national,2017-01,2017-02,2005,
CHE,french-speaking,2017,online,MSN News,13,usa_msn,msn.com,"Microsoft news portal, foreign-owned.","DNR 2017, p. 97",aggregator,TRUE,,,national,2017-01,2017-02,2005,
CHE,french-speaking,2017,online,Yahoo! News,13,usa_yahoo,yahoo.com,"News aggregator, foreign-owned.","DNR 2017, p. 97",aggregator,TRUE,,,national,2017-01,2017-02,2005,
CHE,french-speaking,2017,online,Tribune de Genève Online,12,che_tdg,tdg.ch,,"DNR 2017, p. 97",outlet,FALSE,,,national,2017-01,2017-02,2005,
CHE,french-speaking,2017,online,LeNouvelliste,8,che_nouvelliste,lenouvelliste.ch,,"DNR 2017, p. 97",outlet,FALSE,,,national,2017-01,2017-02,2005,
CHE,german-speaking,2017,offline,"SRF News (including Tagesschau, radio)",70,che_srf,srf.ch,,"DNR 2017, p. 97",outlet,FALSE,,,national,2017-01,2017-02,2005,
CHE,german-speaking,2017,offline,20 Minuten,55,che_20min_de,20min.ch,,"DNR 2017, p. 97",outlet,FALSE,,,national,2017-01,2017-02,2005,
CHE,german-speaking,2017,offline,Blick (incl. evening and Sunday),39,che_blick,blick.ch,,"DNR 2017, p. 97",outlet,FALSE,,,national,2017-01,2017-02,2005,
CHE,german-speaking,2017,offline,German commercial TV news (e.g. RTL),30,cat_de_commercial_tv,,Aggregate category label. DNR alternates 'private' and 'commercial' wording across years for this item.,"DNR 2017, p. 97",category,FALSE,,,national,2017-01,2017-02,2005,
CHE,german-speaking,2017,offline,"German public TV news (e.g. ARD, ZDF)",27,cat_de_public_tv,,"Aggregate category label in the DNR chart, not an identifiable outlet. No domain.","DNR 2017, p. 97",category,FALSE,,,national,2017-01,2017-02,2005,
CHE,german-speaking,2017,offline,Other commercial TV (e.g. Tele Züri),24,cat_other_commercial,,Aggregate category label for Swiss commercial/private TV news. Wording varies by year ('Other commercial news (e.g. Tele Zuri)' -> 'Other commercial TV' -> 'Private TV news' -> 'Commercial TV news'); treated as one item.,"DNR 2017, p. 97",category,FALSE,,,national,2017-01,2017-02,2005,
CHE,german-speaking,2017,offline,Regional or local newspapers,20,cat_regional_local_press,,"Aggregate category label in the DNR chart, not an identifiable outlet. No domain.","DNR 2017, p. 97",category,FALSE,,,national,2017-01,2017-02,2005,
CHE,german-speaking,2017,offline,Private radio news,19,cat_commercial_radio,,Aggregate category label. DNR alternates 'private' and 'commercial' wording across years for this item.,"DNR 2017, p. 97",category,FALSE,,,national,2017-01,2017-02,2005,
CHE,german-speaking,2017,offline,Tages Anzeiger,15,che_tagesanzeiger,tagesanzeiger.ch,,"DNR 2017, p. 97",outlet,FALSE,,,national,2017-01,2017-02,2005,
CHE,german-speaking,2017,offline,NZZ (Neue Zürcher Zeitung),13,che_nzz,nzz.ch,,"DNR 2017, p. 97",outlet,FALSE,,,national,2017-01,2017-02,2005,
CHE,german-speaking,2017,online,20 Minuten online,52,che_20min_de,20min.ch,,"DNR 2017, p. 97",outlet,FALSE,,,national,2017-01,2017-02,2005,
CHE,german-speaking,2017,online,Blick and Blick am Abend online,35,che_blick,blick.ch,,"DNR 2017, p. 97",outlet,FALSE,,,national,2017-01,2017-02,2005,
CHE,german-speaking,2017,online,SRF News Online,23,che_srf,srf.ch,,"DNR 2017, p. 97",outlet,FALSE,,,national,2017-01,2017-02,2005,
CHE,german-speaking,2017,online,Bluewin news,22,che_bluenews,bluewin.ch,"Swisscom portal. Branded Bluewin, later Blue News; bluenews.ch redirects to bluewin.ch, where the articles live.","DNR 2017, p. 97",aggregator,TRUE,,,national,2017-01,2017-02,2005,
CHE,german-speaking,2017,online,Tages Anzeiger online,13,che_tagesanzeiger,tagesanzeiger.ch,,"DNR 2017, p. 97",outlet,FALSE,,,national,2017-01,2017-02,2005,
CHE,german-speaking,2017,online,Teletext online,12,che_teletext,teletext.ch,Republishes agency copy rather than producing original reporting.,"DNR 2017, p. 97",aggregator,TRUE,,,national,2017-01,2017-02,2005,
CHE,german-speaking,2017,online,Blick am Abend online,11,che_blickamabend,blickamabend.ch,"UNVERIFIED DOMAIN: Blick am Abend was a separate free title, discontinued 2018; domain not Wayback-checked.","DNR 2017, p. 97",outlet,FALSE,,,national,2017-01,2017-02,2005,
CHE,german-speaking,2017,online,gmx,11,deu_gmx,gmx.ch,Email portal with a news feed. German-owned (United Internet); gmx.ch is the Swiss domain.,"DNR 2017, p. 97",aggregator,TRUE,,,national,2017-01,2017-02,2005,
CHE,german-speaking,2017,online,Watson,11,che_watson,watson.ch,,"DNR 2017, p. 97",outlet,FALSE,,,national,2017-01,2017-02,2005,
CHE,german-speaking,2017,online,NZZ online,9,che_nzz,nzz.ch,,"DNR 2017, p. 97",outlet,FALSE,,,national,2017-01,2017-02,2005,
CHE,french-speaking,2016,offline,"RTS News (e.g. Le Journa, radio, etc)",75,che_rts,rts.ch,,"DNR 2016, p. 61",outlet,FALSE,,,national,2016-01,2016-02,2004,x
CHE,french-speaking,2016,offline,20 Minutes,55,che_20min_fr,20min.ch,,"DNR 2016, p. 61",outlet,FALSE,,,national,2016-01,2016-02,2004,x
CHE,french-speaking,2016,offline,Le Matin (inc. Sunday edition),46,che_lematin,lematin.ch,,"DNR 2016, p. 61",outlet,FALSE,,,national,2016-01,2016-02,2004,x
CHE,french-speaking,2016,offline,French commercial TV news (e.g. TF1),38,cat_fr_commercial_tv,,Aggregate category label. DNR alternates 'private' and 'commercial' wording across years for this item.,"DNR 2016, p. 61",category,FALSE,,,national,2016-01,2016-02,2004,x
CHE,french-speaking,2016,offline,French public TV news,36,cat_fr_public_tv,,"Aggregate category label in the DNR chart, not an identifiable outlet. No domain.","DNR 2016, p. 61",category,FALSE,,,national,2016-01,2016-02,2004,x
CHE,french-speaking,2016,offline,24 heures,24,che_24heures,24heures.ch,,"DNR 2016, p. 61",outlet,FALSE,,,national,2016-01,2016-02,2004,x
CHE,french-speaking,2016,offline,Commercial radio news,19,cat_commercial_radio,,Aggregate category label. DNR alternates 'private' and 'commercial' wording across years for this item.,"DNR 2016, p. 61",category,FALSE,,,national,2016-01,2016-02,2004,x
CHE,french-speaking,2016,offline,A regional or local newspaper,17,cat_regional_local_press,,"Aggregate category label in the DNR chart, not an identifiable outlet. No domain.","DNR 2016, p. 61",category,FALSE,,,national,2016-01,2016-02,2004,x
CHE,french-speaking,2016,online,20 Minutes online,59,che_20min_fr,20min.ch,"2016 French edition served at 20min.ch/ro/ (Romandie); German at the root (human check, 15 Sep 2026) - see open question 10.","DNR 2016, p. 61",outlet,FALSE,,,national,2016-01,2016-02,2004,x
CHE,french-speaking,2016,online,Le Matin online,35,che_lematin,lematin.ch,,"DNR 2016, p. 61",outlet,FALSE,,,national,2016-01,2016-02,2004,x
CHE,french-speaking,2016,online,RTS News online,34,che_rts,rts.ch,,"DNR 2016, p. 61",outlet,FALSE,,,national,2016-01,2016-02,2004,x
CHE,french-speaking,2016,online,24 heures online,29,che_24heures,24heures.ch,,"DNR 2016, p. 61",outlet,FALSE,,,national,2016-01,2016-02,2004,x
CHE,french-speaking,2016,online,Teletext.ch,25,che_teletext,teletext.ch,Republishes agency copy rather than producing original reporting.,"DNR 2016, p. 61",aggregator,TRUE,,,national,2016-01,2016-02,2004,x
CHE,french-speaking,2016,online,Bluewin news,23,che_bluenews,bluewin.ch,"Swisscom portal. Branded Bluewin, later Blue News; bluenews.ch redirects to bluewin.ch, where the articles live. 2016 French edition served at bluewin.ch/fr/index.html, German at /de/ (human check, 15 Sep 2026) - see open question 10.","DNR 2016, p. 61",aggregator,TRUE,,,national,2016-01,2016-02,2004,x
CHE,french-speaking,2016,online,Tribune de Genève online,16,che_tdg,tdg.ch,,"DNR 2016, p. 61",outlet,FALSE,,,national,2016-01,2016-02,2004,x
CHE,french-speaking,2016,online,Yahoo News,13,usa_yahoo,yahoo.com,"News aggregator, foreign-owned.","DNR 2016, p. 61",aggregator,TRUE,,,national,2016-01,2016-02,2004,x
CHE,german-speaking,2016,offline,"SRF News (incl. Tagesschau, radio, etc.)",70,che_srf,srf.ch,,"DNR 2016, p. 61",outlet,FALSE,,,national,2016-01,2016-02,2004,x
CHE,german-speaking,2016,offline,20 Minuten,50,che_20min_de,20min.ch,,"DNR 2016, p. 61",outlet,FALSE,,,national,2016-01,2016-02,2004,x
CHE,german-speaking,2016,offline,Blick (inc. evening and Sunday editions),38,che_blick,blick.ch,,"DNR 2016, p. 61",outlet,FALSE,,,national,2016-01,2016-02,2004,x
CHE,german-speaking,2016,offline,German commercial TV news (e.g. RTL),28,cat_de_commercial_tv,,Aggregate category label. DNR alternates 'private' and 'commercial' wording across years for this item.,"DNR 2016, p. 61",category,FALSE,,,national,2016-01,2016-02,2004,x
CHE,german-speaking,2016,offline,German public TV news (e.g. ARD),26,cat_de_public_tv,,"Aggregate category label in the DNR chart, not an identifiable outlet. No domain.","DNR 2016, p. 61",category,FALSE,,,national,2016-01,2016-02,2004,x
CHE,german-speaking,2016,offline,Other commercial news (e.g. Tele Züri),23,cat_other_commercial,,Aggregate category label for Swiss commercial/private TV news. Wording varies by year ('Other commercial news (e.g. Tele Zuri)' -> 'Other commercial TV' -> 'Private TV news' -> 'Commercial TV news'); treated as one item.,"DNR 2016, p. 61",category,FALSE,,,national,2016-01,2016-02,2004,x
CHE,german-speaking,2016,offline,A regional or local newspaper,19,cat_regional_local_press,,"Aggregate category label in the DNR chart, not an identifiable outlet. No domain.","DNR 2016, p. 61",category,FALSE,,,national,2016-01,2016-02,2004,x
CHE,german-speaking,2016,offline,Tages Anzeiger,15,che_tagesanzeiger,tagesanzeiger.ch,,"DNR 2016, p. 61",outlet,FALSE,,,national,2016-01,2016-02,2004,x
CHE,german-speaking,2016,online,20 Minuten online,59,che_20min_de,20min.ch,,"DNR 2016, p. 61",outlet,FALSE,,,national,2016-01,2016-02,2004,x
CHE,german-speaking,2016,online,Blick and Blick am Abend online,35,che_blick,blick.ch,,"DNR 2016, p. 61",outlet,FALSE,,,national,2016-01,2016-02,2004,x
CHE,german-speaking,2016,online,SRF News Online,31,che_srf,srf.ch,,"DNR 2016, p. 61",outlet,FALSE,,,national,2016-01,2016-02,2004,x
CHE,german-speaking,2016,online,Bluewin news,25,che_bluenews,bluewin.ch,"Swisscom portal. Branded Bluewin, later Blue News; bluenews.ch redirects to bluewin.ch, where the articles live. 2016 German edition served at bluewin.ch/de/index.html, French at /fr/ (human check, 15 Sep 2026) - see open question 10.","DNR 2016, p. 61",aggregator,TRUE,,,national,2016-01,2016-02,2004,x
CHE,german-speaking,2016,online,Tages Anzeiger online,18,che_tagesanzeiger,tagesanzeiger.ch,,"DNR 2016, p. 61",outlet,FALSE,,,national,2016-01,2016-02,2004,x
CHE,german-speaking,2016,online,Teletext.ch,16,che_teletext,teletext.ch,Republishes agency copy rather than producing original reporting.,"DNR 2016, p. 61",aggregator,TRUE,,,national,2016-01,2016-02,2004,x
CHE,german-speaking,2016,online,Websites of a regional or local newspaper,14,cat_regional_local_press_online,,"Aggregate category label in the DNR chart, not an identifiable outlet. No domain.","DNR 2016, p. 61",category,FALSE,,,national,2016-01,2016-02,2004,x
CHE,german-speaking,2016,online,NZZ online,12,che_nzz,nzz.ch,,"DNR 2016, p. 61",outlet,FALSE,,,national,2016-01,2016-02,2004,x
